CustomerID,TotalOrders,TotalItems,TotalRevenue,AvgOrderValue,UniqueProducts,FavCategory,FirstPurchase,LastPurchase,CustomerLifeDays,AvgDaysBetweenOrders
10275,19,85,2651.27,139.54052631578946,19,Kitchen,2022-01-19,2023-11-15,665,35.0
10276,26,116,4388.55,168.79038461538462,24,Electronics,2022-01-11,2023-12-17,705,27.115384615384617
10277,20,92,2381.47,119.0735,19,Stationery,2022-01-01,2023-12-17,715,35.75
10278,21,107,4570.47,217.64142857142858,20,Kitchen,2022-02-04,2023-10-14,617,29.38095238095238
10279,29,141,3845.11,132.59,26,Kitchen,2022-01-13,2023-12-12,698,24.06896551724138
10280,27,124,4201.0,155.59259259259258,27,Beauty,2022-01-08,2023-11-25,686,25.40740740740741
10281,20,80,3132.15,156.60750000000002,19,Kitchen,2022-07-16,2023-10-02,443,22.15
10282,29,132,3852.12,132.83172413793102,27,Kitchen,2022-03-14,2023-12-14,640,22.06896551724138
10283,21,84,3688.29,175.63285714285715,21,Kitchen,2022-02-10,2023-12-12,670,31.904761904761905
10284,31,143,4509.22,145.45870967741936,30,Stationery,2022-02-01,2023-11-14,651,21.0
10285,20,100,5088.57,254.42849999999999,20,Home Decor,2022-01-12,2023-12-06,693,34.65
10286,25,122,4994.82,199.7928,21,Beauty,2022-01-22,2023-12-30,707,28.28
10287,24,114,4069.93,169.58041666666665,22,Clothing,2022-02-02,2023-12-16,682,28.416666666666668
10288,18,91,2945.48,163.63777777777779,17,Home Decor,2022-01-18,2023-10-24,644,35.77777777777778
10289,24,116,2219.56,92.48166666666667,22,Stationery,2022-01-17,2023-12-11,693,28.875
10290,27,135,4556.64,168.76444444444445,25,Stationery,2022-01-02,2023-12-08,705,26.11111111111111
10291,22,86,2951.34,134.1518181818182,20,Toys & Games,2022-01-18,2023-12-17,698,31.727272727272727
10292,26,110,3963.56,152.4446153846154,23,Toys & Games,2022-01-14,2023-12-20,705,27.115384615384617
10293,21,85,2716.02,129.33428571428573,20,Stationery,2022-02-08,2023-11-29,659,31.38095238095238
10294,28,150,6044.55,215.87678571428572,28,Stationery,2022-02-11,2023-12-27,684,24.428571428571427
10295,18,74,2781.34,154.5188888888889,15,Clothing,2022-01-07,2023-11-24,686,38.111111111111114
10296,23,125,4320.31,187.8395652173913,22,Stationery,2022-01-03,2023-12-21,717,31.17391304347826
10297,23,114,5110.29,222.18652173913043,19,Clothing,2022-01-03,2023-10-27,662,28.782608695652176
10298,19,94,3332.7200000000003,175.4063157894737,19,Beauty,2022-01-21,2023-12-31,709,37.31578947368421
10299,24,97,2831.8,117.99166666666667,23,Stationery,2022-01-30,2023-11-26,665,27.708333333333332
10300,19,90,2936.17,154.53526315789475,18,Stationery,2022-03-20,2023-10-28,587,30.894736842105264
10301,19,87,3474.45,182.8657894736842,18,Kitchen,2022-01-07,2023-10-03,634,33.36842105263158
10302,22,98,2914.47,132.47590909090908,22,Beauty,2022-01-01,2023-12-21,719,32.68181818181818
10303,33,145,4329.03,131.18272727272728,31,Home Decor,2022-03-14,2023-11-26,622,18.848484848484848
10304,25,107,3624.86,144.9944,23,Stationery,2022-01-02,2023-12-31,728,29.12
10305,23,105,3020.7000000000003,131.33478260869566,21,Stationery,2022-04-17,2023-12-24,616,26.782608695652176
10306,26,137,5613.49,215.90346153846153,25,Kitchen,2022-01-06,2023-12-29,722,27.76923076923077
10307,16,71,2566.89,160.430625,16,Stationery,2022-01-02,2023-12-05,702,43.875
10308,24,122,4013.75,167.23958333333334,23,Kitchen,2022-01-07,2023-12-20,712,29.666666666666668
10309,22,92,2588.71,117.66863636363637,22,Toys & Games,2022-02-07,2023-12-07,668,30.363636363636363
10310,32,147,3824.29,119.5090625,29,Stationery,2022-02-06,2023-12-30,692,21.625
10311,22,101,3652.58,166.02636363636364,22,Beauty,2022-01-28,2023-12-29,700,31.818181818181817
10312,26,114,3802.32,146.24307692307693,26,Stationery,2022-01-12,2023-12-06,693,26.653846153846153
10313,29,118,3422.9700000000003,118.03344827586207,29,Kitchen,2022-02-09,2023-12-31,690,23.79310344827586
10314,24,121,4241.68,176.73666666666668,23,Stationery,2022-01-29,2023-12-18,688,28.666666666666668
10315,21,93,2968.42,141.35333333333332,20,Home Decor,2022-01-05,2023-12-20,714,34.0
10316,24,127,4346.44,181.10166666666666,23,Kitchen,2022-02-27,2023-10-18,598,24.916666666666668
10317,18,66,1517.01,84.27833333333334,16,Toys & Games,2022-02-05,2023-12-20,683,37.94444444444444
10318,33,146,5314.02,161.0309090909091,30,Beauty,2022-01-21,2023-12-21,699,21.181818181818183
10319,24,114,4083.5,170.14583333333334,23,Stationery,2022-01-01,2023-12-06,704,29.333333333333332
10320,26,113,3231.58,124.29153846153847,24,Stationery,2022-01-13,2023-10-19,644,24.76923076923077
10321,28,103,3186.36,113.79857142857144,26,Stationery,2022-01-08,2023-12-21,712,25.428571428571427
10322,20,82,1781.05,89.0525,19,Kitchen,2022-01-02,2023-10-27,663,33.15
10323,25,120,6015.5,240.62,22,Clothing,2022-04-16,2023-11-22,585,23.4
10324,30,118,4249.78,141.65933333333334,28,Kitchen,2022-01-15,2023-12-25,709,23.633333333333333
10325,25,120,5147.7699999999995,205.9108,21,Home Decor,2022-01-30,2023-11-01,640,25.6
10326,28,150,4555.7300000000005,162.7046428571429,25,Beauty,2022-04-08,2023-12-13,614,21.928571428571427
10327,21,104,2675.6,127.4095238095238,20,Beauty,2022-02-02,2023-12-25,691,32.904761904761905
10328,32,150,5346.43,167.0759375,29,Stationery,2022-01-12,2023-12-21,708,22.125
10329,15,54,2555.8599999999997,170.39066666666665,15,Electronics,2022-01-29,2023-12-09,679,45.266666666666666
10330,18,66,2481.22,137.84555555555553,16,Home Decor,2022-01-11,2023-11-10,668,37.111111111111114
10331,31,122,4259.44,137.40129032258062,26,Clothing,2022-01-19,2023-12-30,710,22.903225806451612
10332,27,126,6034.9800000000005,223.5177777777778,24,Kitchen,2022-01-28,2023-12-26,697,25.814814814814813
10333,21,108,3681.24,175.29714285714286,19,Beauty,2022-01-04,2023-11-10,675,32.142857142857146
10334,32,156,6067.85,189.6203125,29,Home Decor,2022-02-01,2023-12-01,668,20.875
10335,33,164,6119.63,185.44333333333333,29,Stationery,2022-01-07,2023-11-25,687,20.818181818181817
10336,20,86,2338.15,116.9075,19,Stationery,2022-01-12,2023-12-23,710,35.5
10337,14,63,2550.26,182.1614285714286,13,Kitchen,2022-01-13,2023-10-28,653,46.642857142857146
10338,19,83,3438.88,180.9936842105263,18,Toys & Games,2022-01-16,2023-10-31,653,34.36842105263158
10339,30,114,4673.38,155.77933333333334,29,Kitchen,2022-01-06,2023-12-15,708,23.6
10340,22,84,2482.39,112.83590909090908,22,Home Decor,2022-01-17,2023-12-11,693,31.5
10341,23,114,3263.29,141.8821739130435,21,Stationery,2022-01-27,2023-11-24,666,28.956521739130434
10342,31,120,4701.64,151.66580645161292,28,Clothing,2022-01-07,2023-11-15,677,21.838709677419356
10343,28,117,4568.34,163.155,24,Garden,2022-01-01,2023-10-23,660,23.571428571428573
10344,18,83,2414.19,134.12166666666667,17,Kitchen,2022-01-24,2023-12-24,699,38.833333333333336
10345,27,125,3566.85,132.10555555555555,27,Beauty,2022-01-13,2023-12-15,701,25.962962962962962
10346,35,188,8353.97,238.6848571428571,31,Electronics,2022-02-14,2023-12-21,675,19.285714285714285
10347,25,111,3978.5,159.14,25,Kitchen,2022-01-18,2023-12-22,703,28.12
10348,26,129,3775.1899999999996,145.19961538461536,23,Toys & Games,2022-01-06,2023-12-31,724,27.846153846153847
10349,27,112,2999.01,111.07444444444445,25,Home Decor,2022-01-01,2023-11-21,689,25.51851851851852
10350,27,143,5191.89,192.29222222222222,23,Stationery,2022-02-03,2023-12-24,689,25.51851851851852
10351,23,107,3294.25,143.22826086956522,22,Kitchen,2022-01-01,2023-12-25,723,31.434782608695652
10352,22,107,3714.98,168.86272727272728,21,Kitchen,2022-01-23,2023-12-29,705,32.04545454545455
10353,25,119,3983.76,159.3504,23,Beauty,2022-01-24,2023-12-15,690,27.6
10354,21,96,2633.68,125.41333333333333,20,Home Decor,2022-01-03,2023-12-26,722,34.38095238095238
10355,26,130,3638.83,139.95499999999998,22,Kitchen,2022-01-27,2023-12-26,698,26.846153846153847
10356,26,120,3845.1800000000003,147.89153846153846,24,Stationery,2022-02-04,2023-12-21,685,26.346153846153847
10357,28,140,5051.36,180.40571428571428,25,Kitchen,2022-01-25,2023-12-21,695,24.821428571428573
10358,19,85,2870.1,151.0578947368421,19,Beauty,2022-01-10,2023-12-10,699,36.78947368421053
10359,25,123,4200.59,168.02360000000002,24,Kitchen,2022-01-10,2023-12-17,706,28.24
10360,28,114,5286.32,188.79714285714286,27,Kitchen,2022-01-30,2023-12-03,672,24.0
10361,30,141,4129.01,137.63366666666667,28,Kitchen,2022-02-03,2023-12-25,690,23.0
10362,22,95,2803.66,127.43909090909091,21,Stationery,2022-03-02,2023-11-14,622,28.272727272727273
10363,26,107,3491.26,134.27923076923076,26,Kitchen,2022-04-11,2023-11-17,585,22.5
10364,17,82,2637.28,155.13411764705884,16,Kitchen,2022-01-07,2023-12-10,702,41.294117647058826
10365,23,95,2057.02,89.43565217391304,22,Garden,2022-01-04,2023-10-28,662,28.782608695652176
10366,32,157,5271.59,164.7371875,29,Home Decor,2022-03-02,2023-12-02,640,20.0
10367,25,117,4762.02,190.48080000000002,23,Electronics,2022-03-11,2023-12-27,656,26.24
10368,27,112,3972.3,147.12222222222223,25,Kitchen,2022-03-09,2023-11-30,631,23.37037037037037
10369,25,109,4273.1,170.924,23,Kitchen,2022-02-12,2023-12-10,666,26.64
10370,33,155,5658.5199999999995,171.47030303030303,30,Toys & Games,2022-01-21,2023-12-07,685,20.757575757575758
10371,24,103,3541.9900000000002,147.58291666666668,22,Beauty,2022-01-10,2023-12-25,714,29.75
10372,24,89,2485.3,103.55416666666667,22,Beauty,2022-03-30,2023-12-20,630,26.25
10373,27,122,5562.51,206.0188888888889,26,Kitchen,2022-01-24,2023-12-08,683,25.296296296296298
10374,23,117,3534.72,153.68347826086955,23,Home Decor,2022-02-12,2023-12-02,658,28.608695652173914
10375,31,130,3837.29,123.78354838709677,29,Home Decor,2022-01-05,2023-12-20,714,23.032258064516128
10376,23,99,4764.53,207.15347826086955,22,Kitchen,2022-01-06,2023-09-26,628,27.304347826086957
10377,30,149,5592.6,186.42000000000002,29,Beauty,2022-01-06,2023-12-31,724,24.133333333333333
10378,27,122,4116.39,152.4588888888889,21,Stationery,2022-01-27,2023-12-04,676,25.037037037037038
10379,21,109,5762.01,274.38142857142856,19,Electronics,2022-02-08,2023-12-24,684,32.57142857142857
10380,24,106,2920.19,121.67458333333333,21,Kitchen,2022-02-11,2023-09-30,596,24.833333333333332
10381,17,72,2223.77,130.81,16,Kitchen,2022-02-07,2023-12-30,691,40.64705882352941
10382,16,80,2610.5099999999998,163.15687499999999,16,Toys & Games,2022-02-16,2023-06-28,497,31.0625
10383,38,172,5245.21,138.03184210526317,35,Home Decor,2022-01-02,2023-12-16,713,18.763157894736842
10384,24,99,4006.1,166.92083333333332,24,Clothing,2022-01-17,2023-12-17,699,29.125
10385,20,98,3536.29,176.8145,19,Stationery,2022-04-06,2023-12-08,611,30.55
10386,24,81,2976.0,124.0,21,Beauty,2022-01-04,2023-12-29,724,30.166666666666668
10387,30,147,4137.93,137.931,28,Home Decor,2022-02-05,2023-12-23,686,22.866666666666667
10388,22,101,3304.4,150.20000000000002,21,Stationery,2022-01-09,2023-12-09,699,31.772727272727273
10389,22,100,3027.91,137.63227272727272,21,Garden,2022-01-09,2023-12-25,715,32.5
10390,18,88,2911.83,161.76833333333332,18,Stationery,2022-05-10,2023-12-31,600,33.333333333333336
10391,25,102,3916.08,156.6432,22,Kitchen,2022-01-21,2023-10-27,644,25.76
10392,26,125,3350.66,128.87153846153845,24,Beauty,2022-01-25,2023-12-31,705,27.115384615384617
10393,20,86,3173.55,158.6775,18,Stationery,2022-02-23,2023-10-30,614,30.7
10394,22,124,4758.55,216.2977272727273,19,Clothing,2022-02-16,2023-12-02,654,29.727272727272727
10395,23,96,3487.86,151.64608695652174,22,Home Decor,2022-02-05,2023-12-05,668,29.043478260869566
10396,24,119,3801.99,158.41625,23,Home Decor,2022-01-04,2023-12-29,724,30.166666666666668
10397,24,121,4964.58,206.8575,24,Stationery,2022-03-01,2023-12-19,658,27.416666666666668
10398,21,87,3037.5099999999998,144.64333333333332,21,Stationery,2022-02-28,2023-12-25,665,31.666666666666668
10399,22,99,3107.8199999999997,141.26454545454544,20,Kitchen,2022-01-06,2023-12-24,717,32.59090909090909
10400,19,108,6070.55,319.5026315789474,18,Electronics,2022-01-25,2023-12-06,680,35.78947368421053
10401,27,128,5486.91,203.21888888888887,27,Garden,2022-01-15,2023-12-30,714,26.444444444444443
10402,24,119,4797.42,199.8925,23,Kitchen,2022-01-12,2023-11-16,673,28.041666666666668
10403,27,120,4548.08,168.4474074074074,25,Clothing,2022-01-31,2023-11-26,664,24.59259259259259
10404,24,104,3388.5299999999997,141.18875,24,Toys & Games,2022-01-04,2023-04-26,477,19.875
10405,25,111,3771.81,150.8724,24,Stationery,2022-02-04,2023-12-12,676,27.04
10406,20,84,2768.04,138.402,18,Toys & Games,2022-01-06,2023-11-14,677,33.85
10407,20,113,2952.81,147.6405,19,Home Decor,2022-01-18,2023-11-23,674,33.7
10408,37,188,7572.5199999999995,204.6627027027027,33,Toys & Games,2022-01-04,2023-11-12,677,18.2972972972973
10409,19,90,3841.62,202.19052631578947,17,Kitchen,2022-01-22,2023-12-07,684,36.0
10410,17,100,3927.33,231.01941176470586,17,Electronics,2022-02-24,2023-12-26,670,39.411764705882355
10411,17,65,2067.57,121.62176470588236,17,Clothing,2022-01-17,2023-12-26,708,41.64705882352941
10412,22,102,3974.59,180.6631818181818,21,Beauty,2022-01-07,2023-11-01,663,30.136363636363637
10413,11,53,2244.7999999999997,204.07272727272724,10,Kitchen,2022-02-03,2023-10-20,624,56.72727272727273
10414,20,99,3835.29,191.7645,20,Home Decor,2022-01-11,2023-11-19,677,33.85
10415,17,71,2806.77,165.1041176470588,17,Home Decor,2022-03-26,2023-12-04,618,36.35294117647059
10416,27,113,3691.64,136.7274074074074,27,Stationery,2022-01-12,2023-12-14,701,25.962962962962962
10417,27,120,4450.51,164.83370370370372,24,Stationery,2022-01-07,2023-12-09,701,25.962962962962962
10418,23,101,3802.62,165.3313043478261,22,Stationery,2022-01-07,2023-12-28,720,31.304347826086957
10419,19,76,1730.99,91.10473684210527,17,Beauty,2022-01-06,2023-12-01,694,36.526315789473685
10420,25,114,5173.76,206.9504,23,Toys & Games,2022-04-24,2023-12-30,615,24.6
10421,17,70,2603.35,153.13823529411764,14,Kitchen,2022-05-29,2023-11-30,550,32.35294117647059
10422,34,149,3768.9300000000003,110.85088235294118,32,Stationery,2022-01-11,2023-12-18,706,20.764705882352942
10423,20,86,2750.34,137.517,20,Kitchen,2022-01-18,2023-12-14,695,34.75
10424,19,93,2465.77,129.77736842105264,19,Toys & Games,2022-04-19,2023-11-21,581,30.57894736842105
10425,30,152,5079.91,169.33033333333333,29,Kitchen,2022-01-23,2023-12-21,697,23.233333333333334
10426,25,88,2566.42,102.6568,23,Toys & Games,2022-02-15,2023-12-16,669,26.76
10427,26,103,2895.3199999999997,111.35846153846153,25,Toys & Games,2022-01-30,2023-12-07,676,26.0
10428,20,83,3022.4900000000002,151.1245,19,Home Decor,2022-01-29,2023-12-05,675,33.75
10429,18,91,3392.64,188.48,18,Kitchen,2022-03-02,2023-11-24,632,35.111111111111114
10430,24,114,5028.83,209.53458333333333,23,Toys & Games,2022-01-25,2023-12-15,689,28.708333333333332
10431,23,99,4084.67,177.59434782608696,21,Kitchen,2022-01-01,2023-10-20,657,28.565217391304348
10432,23,108,4621.74,200.94521739130434,22,Beauty,2022-01-20,2023-10-30,648,28.17391304347826
10433,26,109,4947.16,190.2753846153846,26,Home Decor,2022-01-16,2023-10-18,640,24.615384615384617
10434,35,155,5272.4,150.64,34,Clothing,2022-01-14,2023-12-31,716,20.457142857142856
10435,15,74,2389.46,159.29733333333334,15,Clothing,2022-02-05,2023-12-23,686,45.733333333333334
10436,31,167,6246.54,201.50129032258064,28,Beauty,2022-01-03,2023-11-09,675,21.774193548387096
10437,29,158,6027.8099999999995,207.8555172413793,28,Electronics,2022-02-24,2023-12-21,665,22.93103448275862
10438,20,93,4658.24,232.91199999999998,20,Electronics,2022-01-21,2023-12-19,697,34.85
10439,28,131,5327.47,190.26678571428573,27,Beauty,2022-01-12,2023-12-16,703,25.107142857142858
10440,23,100,3426.52,148.9791304347826,22,Stationery,2022-01-31,2023-10-31,638,27.73913043478261
10441,23,114,3886.13,168.96217391304347,21,Stationery,2022-02-15,2023-11-25,648,28.17391304347826
10442,25,106,2650.6600000000003,106.02640000000001,24,Home Decor,2022-03-08,2023-12-05,637,25.48
10443,28,128,4388.22,156.72214285714287,26,Kitchen,2022-02-09,2023-12-09,668,23.857142857142858
10444,18,74,2474.2799999999997,137.45999999999998,17,Clothing,2022-03-03,2023-11-13,620,34.44444444444444
10445,26,122,4067.17,156.42961538461537,26,Kitchen,2022-01-05,2023-10-28,661,25.423076923076923
10446,22,91,3260.42,148.2009090909091,20,Stationery,2022-01-21,2023-11-14,662,30.09090909090909
10447,13,52,1611.58,123.9676923076923,13,Electronics,2022-03-26,2023-11-13,597,45.92307692307692
10448,18,79,2478.78,137.71,18,Kitchen,2022-02-12,2023-11-16,642,35.666666666666664
10449,25,119,3481.5099999999998,139.2604,22,Stationery,2022-01-13,2023-11-27,683,27.32
10450,26,112,3816.6200000000003,146.79307692307694,25,Beauty,2022-01-15,2023-12-19,703,27.03846153846154
10451,21,104,2857.84,136.08761904761906,20,Beauty,2022-02-20,2023-12-09,657,31.285714285714285
10452,22,128,5110.6,232.3,21,Stationery,2022-02-07,2023-12-16,677,30.772727272727273
10453,25,136,4459.71,178.3884,24,Kitchen,2022-01-08,2023-12-26,717,28.68
10454,26,130,4304.889999999999,165.57269230769228,25,Clothing,2022-01-09,2023-12-26,716,27.53846153846154
10455,20,82,3153.07,157.6535,19,Stationery,2022-01-19,2023-12-13,693,34.65
10456,20,96,3942.34,197.11700000000002,19,Toys & Games,2022-03-20,2023-12-06,626,31.3
10457,22,91,3725.85,169.35681818181817,22,Garden,2022-01-22,2023-12-21,698,31.727272727272727
10458,22,103,4399.57,199.98045454545453,22,Home Decor,2022-01-12,2023-12-18,705,32.04545454545455
10459,30,141,5236.1900000000005,174.53966666666668,26,Home Decor,2022-02-24,2023-12-05,649,21.633333333333333
10460,22,114,4437.42,201.7009090909091,22,Kitchen,2022-03-06,2023-11-26,630,28.636363636363637
10461,21,105,3994.2799999999997,190.20380952380953,21,Home Decor,2022-01-02,2023-12-18,715,34.04761904761905
10462,30,136,4399.97,146.66566666666668,29,Kitchen,2022-02-02,2023-12-30,696,23.2
10463,26,124,5079.88,195.38,24,Kitchen,2022-01-19,2023-12-12,692,26.615384615384617
10464,20,87,2266.92,113.346,20,Stationery,2022-01-06,2023-11-26,689,34.45
10465,20,75,2456.75,122.8375,20,Kitchen,2022-02-05,2023-12-04,667,33.35
10466,31,142,4993.55,161.08225806451614,28,Kitchen,2022-01-06,2023-12-04,697,22.483870967741936
10467,27,120,3924.79,145.3625925925926,24,Clothing,2022-01-20,2023-12-30,709,26.25925925925926
10468,32,142,4248.02,132.750625,30,Toys & Games,2022-01-02,2023-12-26,723,22.59375
10469,21,79,3067.0,146.04761904761904,20,Beauty,2022-02-07,2023-11-08,639,30.428571428571427
10470,29,128,4143.28,142.87172413793104,28,Electronics,2022-02-12,2023-12-01,657,22.655172413793103
10471,23,113,3475.93,151.1273913043478,22,Kitchen,2022-01-10,2023-11-21,680,29.565217391304348
10472,38,157,4167.31,109.66605263157896,34,Home Decor,2022-02-03,2023-12-21,686,18.05263157894737
10473,17,76,2811.65,165.39117647058825,17,Home Decor,2022-03-26,2023-10-26,579,34.05882352941177
10474,27,141,5900.08,218.5214814814815,25,Toys & Games,2022-01-02,2023-12-28,725,26.85185185185185
10475,31,138,3527.33,113.78483870967742,28,Stationery,2022-01-13,2023-12-28,714,23.032258064516128
10476,24,109,4197.08,174.87833333333333,23,Home Decor,2022-02-25,2023-12-13,656,27.333333333333332
10477,18,79,2682.2,149.0111111111111,17,Toys & Games,2022-01-25,2023-12-26,700,38.888888888888886
10478,27,126,4328.16,160.3022222222222,26,Garden,2022-02-08,2023-12-23,683,25.296296296296298
10479,22,104,4209.610000000001,191.34590909090912,20,Home Decor,2022-02-06,2023-12-28,690,31.363636363636363
10480,24,104,3400.06,141.66916666666665,23,Kitchen,2022-02-14,2023-12-30,684,28.5
10481,21,108,3662.39,174.3995238095238,19,Clothing,2022-01-07,2023-12-22,714,34.0
10482,32,155,5160.74,161.273125,29,Kitchen,2022-01-11,2023-12-29,717,22.40625
10483,38,180,6302.389999999999,165.8523684210526,33,Home Decor,2022-01-08,2023-12-16,707,18.605263157894736
10484,21,86,2840.68,135.2704761904762,20,Beauty,2022-02-02,2023-12-31,697,33.19047619047619
10485,31,156,5109.79,164.83193548387098,28,Stationery,2022-01-22,2023-12-11,688,22.193548387096776
