CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,Churned
10453,6,25,4459.71,5,3,4,12,Loyal Customers,0,0
10454,6,26,4304.889999999999,5,4,4,13,Champions,0,0
10455,19,20,3153.07,3,1,2,6,Potential Loyalists,3,0
10456,26,20,3942.34,3,1,3,7,Potential Loyalists,3,0
10457,11,22,3725.85,4,2,3,9,New Customers,3,0
10458,14,22,4399.57,4,2,4,10,New Customers,3,0
10459,27,30,5236.1900000000005,3,5,5,13,Loyal Customers,5,0
10460,36,22,4437.42,2,2,4,8,Hibernating,1,0
10461,14,21,3994.2799999999997,4,2,3,9,New Customers,3,0
10462,2,30,4399.97,5,5,4,14,Champions,0,0
10463,20,26,5079.88,3,4,5,12,Loyal Customers,0,0
10464,36,20,2266.92,2,1,1,4,Hibernating,2,0
10465,28,20,2456.75,3,1,1,5,Potential Loyalists,2,0
10466,28,31,4993.55,3,5,5,13,Loyal Customers,5,0
10467,2,27,3924.79,5,4,3,12,Champions,0,0
10468,6,32,4248.02,5,5,4,14,Champions,0,0
10469,54,21,3067.0,1,2,2,5,Hibernating,2,0
10470,31,29,4143.28,2,5,4,11,At-Risk,0,0
10471,41,23,3475.93,2,2,2,6,Hibernating,1,0
10472,11,38,4167.31,4,5,4,13,Champions,5,0
10473,67,17,2811.65,1,1,1,3,Hibernating,2,0
10474,4,27,5900.08,5,4,5,14,Champions,5,0
10475,4,31,3527.33,5,5,2,12,Champions,0,0
10476,19,24,4197.08,3,3,4,10,Loyal Customers,0,0
10477,6,18,2682.2,5,1,1,7,New Customers,2,0
10478,9,27,4328.16,4,4,4,12,Champions,0,0
10479,4,22,4209.610000000001,5,2,4,11,New Customers,3,0
10480,2,24,3400.06,5,3,2,10,Loyal Customers,3,0
10481,10,21,3662.39,4,2,3,9,New Customers,3,0
10482,3,32,5160.74,5,5,5,15,Champions,5,0
10483,16,38,6302.389999999999,4,5,5,14,Champions,5,0
10484,1,21,2840.68,5,2,1,8,New Customers,3,0
10485,21,31,5109.79,3,5,5,13,Loyal Customers,5,0
10486,14,29,6073.6,4,5,5,14,Champions,5,0
10487,21,24,2984.86,3,3,2,8,Loyal Customers,3,0
10488,9,22,4394.06,4,2,4,10,New Customers,3,0
10489,26,25,5308.5199999999995,3,3,5,11,Loyal Customers,0,0
10490,9,19,2701.11,4,1,1,6,New Customers,2,0
10491,17,21,2935.13,4,2,1,7,New Customers,3,0
10492,49,27,4515.07,2,4,4,10,At-Risk,1,0
10493,8,20,3628.9,5,1,3,9,New Customers,3,0
10494,53,16,2522.3399999999997,1,1,1,3,Hibernating,2,0
10495,47,21,1972.43,2,2,1,5,Hibernating,2,0
10496,30,21,3249.71,2,2,2,6,Hibernating,3,0
10497,1,25,4454.51,5,3,4,12,Loyal Customers,0,0
10498,25,23,5105.36,3,2,5,10,Potential Loyalists,0,0
10499,20,36,5560.87,3,5,5,13,Loyal Customers,5,0
10500,32,30,5379.4,2,5,5,12,At-Risk,5,0
10501,35,31,4047.51,2,5,3,10,At-Risk,0,0
10502,92,20,2342.42,1,1,1,3,Hibernating,4,1
10503,55,18,2393.9700000000003,1,1,1,3,Hibernating,2,0
10504,22,24,3706.32,3,3,3,9,Loyal Customers,3,0
10505,23,24,2853.95,3,3,1,7,Loyal Customers,3,0
10506,15,38,6554.91,4,5,5,14,Champions,5,0
10507,17,19,1777.64,4,1,1,6,New Customers,2,0
10508,26,22,3949.38,3,2,3,8,Potential Loyalists,3,0
10509,21,20,2912.31,3,1,1,5,Potential Loyalists,3,0
10510,30,18,3275.3,2,1,2,5,Hibernating,2,0
10511,11,35,4102.43,4,5,4,13,Champions,5,0
10512,56,31,5302.31,1,5,5,11,At-Risk,5,0
10513,1,24,2904.63,5,3,1,9,Loyal Customers,3,0
10514,16,30,4788.4,4,5,4,13,Champions,0,0
10515,11,28,3960.14,4,4,3,11,Champions,0,0
10516,13,24,5440.66,4,3,5,12,Loyal Customers,0,0
10517,16,28,4899.28,4,4,5,13,Champions,0,0
10518,6,25,3437.7,5,3,2,10,Loyal Customers,3,0
10519,10,24,3327.91,4,3,2,9,Loyal Customers,3,0
10520,2,29,5218.73,5,5,5,15,Champions,5,0
10521,22,21,3120.3,3,2,2,7,Potential Loyalists,3,0
10522,120,19,3393.88,1,1,2,4,Hibernating,4,1
10523,5,32,6125.75,5,5,5,15,Champions,5,0
10524,77,27,4259.61,1,4,4,9,At-Risk,1,0
10525,29,36,5935.79,3,5,5,13,Loyal Customers,5,0
10526,5,23,3781.34,5,2,3,10,New Customers,3,0
10527,52,29,3711.67,1,5,3,9,At-Risk,1,0
10528,29,27,3752.31,3,4,3,10,Loyal Customers,0,0
10529,2,30,4290.63,5,5,4,14,Champions,0,0
10530,8,24,2657.43,5,3,1,9,Loyal Customers,3,0
10531,31,25,2683.63,2,3,1,6,At-Risk,3,0
10532,9,30,4563.89,4,5,4,13,Champions,0,0
10533,18,23,3282.73,3,2,2,7,Potential Loyalists,3,0
10534,22,28,4881.02,3,4,5,12,Loyal Customers,0,0
10535,30,35,5321.39,2,5,5,12,At-Risk,5,0
10536,57,27,3126.14,1,4,2,7,At-Risk,1,0
10537,3,32,5717.45,5,5,5,15,Champions,5,0
10538,63,25,4620.12,1,3,4,8,At-Risk,1,0
10539,12,30,6024.19,4,5,5,14,Champions,5,0
10540,70,29,4217.01,1,5,4,10,At-Risk,1,0
10541,47,23,3516.14,2,2,2,6,Hibernating,1,0
10542,38,30,3952.19,2,5,3,10,At-Risk,0,0
10543,35,25,3063.12,2,3,2,7,At-Risk,3,0
10544,32,17,4056.9799999999996,2,1,3,6,Hibernating,3,0
10545,8,28,4893.26,5,4,5,14,Champions,0,0
10546,15,18,3796.57,4,1,3,8,New Customers,3,0
10547,53,25,3742.75,1,3,3,7,At-Risk,1,0
10548,2,32,6631.5199999999995,5,5,5,15,Champions,5,0
10549,15,18,3320.5299999999997,4,1,2,7,New Customers,3,0
10550,7,28,4121.0199999999995,5,4,4,13,Champions,0,0
10551,18,24,4007.6,3,3,3,9,Loyal Customers,0,0
10552,2,21,3176.84,5,2,2,9,New Customers,3,0
10553,9,24,4926.39,4,3,5,12,Loyal Customers,0,0
10554,46,16,2892.38,2,1,1,4,Hibernating,2,0
10555,77,17,3106.77,1,1,2,4,Hibernating,4,0
10556,25,16,2426.42,3,1,1,5,Potential Loyalists,2,0
10557,18,27,3932.98,3,4,3,10,Loyal Customers,0,0
10558,11,29,7143.38,4,5,5,14,Champions,5,0
10559,11,17,3326.38,4,1,2,7,New Customers,2,0
10560,19,24,2974.91,3,3,2,8,Loyal Customers,3,0
10561,1,20,3755.35,5,1,3,9,New Customers,3,0
10562,7,21,3574.7,5,2,3,10,New Customers,3,0
10563,8,27,5747.05,5,4,5,14,Champions,5,0
10564,24,33,4810.32,3,5,5,13,Loyal Customers,5,0
10565,29,22,3504.35,3,2,2,7,Potential Loyalists,3,0
10566,60,23,2886.39,1,2,1,4,Hibernating,1,0
10567,4,23,4275.4400000000005,5,2,4,11,New Customers,0,0
10568,8,27,3708.42,5,4,3,12,Champions,0,0
10569,79,19,3417.7,1,1,2,4,Hibernating,4,0
10570,37,27,3863.36,2,4,3,9,At-Risk,0,0
10571,41,36,5787.21,2,5,5,12,At-Risk,5,0
10572,6,21,4000.19,5,2,3,10,New Customers,3,0
10573,8,26,4398.64,5,4,4,13,Champions,0,0
10574,45,24,3761.88,2,3,3,8,At-Risk,1,0
10575,9,23,4324.1900000000005,4,2,4,10,New Customers,0,0
10576,10,24,3503.7599999999998,4,3,2,9,Loyal Customers,3,0
10577,22,18,2797.94,3,1,1,5,Potential Loyalists,2,0
10578,49,23,4932.84,2,2,5,9,Hibernating,1,0
10579,24,20,4491.47,3,1,4,8,Potential Loyalists,3,0
10580,60,20,5204.26,1,1,5,7,Hibernating,1,0
10581,13,28,4453.7300000000005,4,4,4,12,Champions,0,0
10582,39,23,3572.78,2,2,3,7,Hibernating,3,0
10583,17,31,4744.2,4,5,4,13,Champions,5,0
10584,4,27,5197.87,5,4,5,14,Champions,0,0
10585,5,23,2903.06,5,2,1,8,New Customers,3,0
10586,10,23,4785.97,4,2,4,10,New Customers,0,0
10587,51,21,2975.2200000000003,1,2,2,5,Hibernating,2,0
10588,3,26,3798.44,5,4,3,12,Champions,0,0
10589,22,17,1970.1499999999999,3,1,1,5,Potential Loyalists,2,0
10590,7,31,6311.14,5,5,5,15,Champions,5,0
10591,39,21,2759.98,2,2,1,5,Hibernating,2,0
10592,23,27,3665.7799999999997,3,4,3,10,Loyal Customers,0,0
10593,28,24,3140.06,3,3,2,8,Loyal Customers,3,0
10594,9,24,2952.45,4,3,2,9,Loyal Customers,3,0
10595,23,28,6164.93,3,4,5,12,Loyal Customers,5,0
10596,7,27,3860.18,5,4,3,12,Champions,0,0
10597,5,30,5000.9800000000005,5,5,5,15,Champions,5,0
10598,29,27,4486.81,3,4,4,11,Loyal Customers,0,0
10599,31,19,2878.0,2,1,1,4,Hibernating,2,0
10600,31,29,4541.26,2,5,4,11,At-Risk,0,0
10601,5,29,3131.05,5,5,2,12,Champions,0,0
10602,6,19,2926.61,5,1,1,7,New Customers,3,0
10603,41,23,3405.61,2,2,2,6,Hibernating,1,0
10604,27,29,4593.21,3,5,4,12,Loyal Customers,0,0
10605,36,24,4544.79,2,3,4,9,At-Risk,0,0
10606,5,20,2739.84,5,1,1,7,New Customers,3,0
10607,11,26,3967.37,4,4,3,11,Champions,0,0
10608,3,15,2333.76,5,1,1,7,New Customers,2,0
10609,4,33,5500.36,5,5,5,15,Champions,5,0
10610,7,34,5330.96,5,5,5,15,Champions,5,0
10611,34,22,3869.87,2,2,3,7,Hibernating,3,0
10612,8,22,4150.45,5,2,4,11,New Customers,3,0
10613,55,27,3930.1,1,4,3,8,At-Risk,1,0
10614,81,33,5722.59,1,5,5,11,At-Risk,5,0
10615,29,21,3204.1,3,2,2,7,Potential Loyalists,3,0
10616,53,22,3089.95,1,2,2,5,Hibernating,1,0
10617,21,28,4017.79,3,4,3,10,Loyal Customers,0,0
10618,55,19,2269.09,1,1,1,3,Hibernating,2,0
10619,22,30,6408.6,3,5,5,13,Loyal Customers,5,0
10620,35,25,4470.38,2,3,4,9,At-Risk,0,0
10621,2,27,5092.33,5,4,5,14,Champions,0,0
10622,47,28,4273.56,2,4,4,10,At-Risk,1,0
10623,29,40,5730.81,3,5,5,13,Loyal Customers,5,0
10624,194,21,3867.17,1,2,3,6,Hibernating,4,1
10625,36,29,4483.89,2,5,4,11,At-Risk,0,0
10626,25,25,4260.43,3,3,4,10,Loyal Customers,0,0
10627,27,26,3023.47,3,4,2,9,Loyal Customers,3,0
10628,1,35,5509.5199999999995,5,5,5,15,Champions,5,0
10629,19,26,3879.35,3,4,3,10,Loyal Customers,0,0
10630,146,23,3503.08,1,2,2,5,Hibernating,4,1
10631,9,19,2331.7200000000003,4,1,1,6,New Customers,2,0
10632,30,25,4806.3,2,3,5,10,At-Risk,0,0
10633,33,30,4346.97,2,5,4,11,At-Risk,0,0
10634,14,29,4217.19,4,5,4,13,Champions,0,0
10635,33,26,3482.94,2,4,2,8,At-Risk,3,0
10636,4,23,3830.64,5,2,3,10,New Customers,3,0
10637,85,27,3809.71,1,4,3,8,At-Risk,1,0
10638,11,31,4188.47,4,5,4,13,Champions,0,0
10639,61,16,2464.92,1,1,1,3,Hibernating,2,0
10640,26,24,5617.14,3,3,5,11,Loyal Customers,0,0
10641,52,27,4085.03,1,4,4,9,At-Risk,1,0
10642,28,32,4580.6,3,5,4,12,Loyal Customers,5,0
10643,15,21,3753.81,4,2,3,9,New Customers,3,0
10644,3,26,4018.12,5,4,3,12,Champions,0,0
10645,91,25,4158.57,1,3,4,8,At-Risk,1,1
10646,119,12,1980.38,1,1,1,3,Hibernating,4,1
10647,75,21,2353.5099999999998,1,2,1,4,Hibernating,4,0
10648,17,34,4803.77,4,5,5,14,Champions,5,0
10649,14,30,5002.3,4,5,5,14,Champions,5,0
10650,144,24,3187.8399999999997,1,3,2,6,At-Risk,4,1
10651,55,19,1945.94,1,1,1,3,Hibernating,2,0
10652,26,26,3899.41,3,4,3,10,Loyal Customers,0,0
10653,45,23,4077.88,2,2,4,8,Hibernating,1,0
10654,118,14,2810.74,1,1,1,3,Hibernating,4,1
10655,41,17,1848.62,2,1,1,4,Hibernating,2,0
10656,6,18,4464.22,5,1,4,10,New Customers,3,0
10657,10,20,2140.21,4,1,1,6,New Customers,2,0
10658,30,22,4001.75,2,2,3,7,Hibernating,3,0
10659,41,20,2783.19,2,1,1,4,Hibernating,2,0
10660,111,27,5517.360000000001,1,4,5,10,At-Risk,1,1
10661,30,24,2358.48,2,3,1,6,At-Risk,3,0
10662,55,22,2963.04,1,2,2,5,Hibernating,1,0
10663,132,18,3694.2,1,1,3,5,Hibernating,4,1
10664,37,39,5699.05,2,5,5,12,At-Risk,5,0
10665,47,21,3893.63,2,2,3,7,Hibernating,1,0
10666,44,13,2200.49,2,1,1,4,Hibernating,2,0
10667,18,24,4577.63,3,3,4,10,Loyal Customers,0,0
10668,95,20,1979.23,1,1,1,3,Hibernating,4,1
10669,77,26,4463.66,1,4,4,9,At-Risk,1,0
10670,7,22,3698.64,5,2,3,10,New Customers,3,0
10671,22,26,3321.87,3,4,2,9,Loyal Customers,3,0
10672,6,15,3124.2,5,1,2,8,New Customers,2,0
10673,65,25,4040.67,1,3,3,7,At-Risk,1,0
10674,17,21,2949.02,4,2,2,8,New Customers,3,0
10675,61,19,2852.76,1,1,1,3,Hibernating,2,0
10676,23,19,2773.15,3,1,1,5,Potential Loyalists,2,0
10677,12,21,4000.46,4,2,3,9,New Customers,3,0
10678,23,18,2414.41,3,1,1,5,Potential Loyalists,2,0
10679,49,19,3707.8,2,1,3,6,Hibernating,2,0
10680,22,30,5010.21,3,5,5,13,Loyal Customers,5,0
10681,1,24,4429.68,5,3,4,12,Loyal Customers,0,0
10682,40,17,2829.23,2,1,1,4,Hibernating,2,0
10683,18,31,4442.599999999999,3,5,4,12,Loyal Customers,0,0
10684,11,21,3504.53,4,2,2,8,New Customers,3,0
10685,42,21,2896.8,2,2,1,5,Hibernating,2,0
10686,68,13,1305.8200000000002,1,1,1,3,Hibernating,2,0
10687,6,32,6905.3099999999995,5,5,5,15,Champions,5,0
10688,18,29,3852.29,3,5,3,11,Loyal Customers,0,0
10689,15,21,4474.9,4,2,4,10,New Customers,3,0
10690,55,27,4547.39,1,4,4,9,At-Risk,1,0
10691,1,20,4069.04,5,1,4,10,New Customers,3,0
10692,30,27,3711.8,2,4,3,9,At-Risk,0,0
10693,27,21,3014.27,3,2,2,7,Potential Loyalists,3,0
10694,7,24,3309.47,5,3,2,10,Loyal Customers,3,0
10695,2,25,2494.9700000000003,5,3,1,9,Loyal Customers,3,0
10696,115,17,1794.48,1,1,1,3,Hibernating,4,1
10697,5,27,4286.18,5,4,4,13,Champions,0,0
10698,15,25,4448.13,4,3,4,11,Loyal Customers,0,0
10699,29,24,5011.37,3,3,5,11,Loyal Customers,0,0
10700,27,24,3510.93,3,3,2,8,Loyal Customers,3,0
10701,16,31,4023.4,4,5,3,12,Champions,0,0
10702,9,21,4224.14,4,2,4,10,New Customers,3,0
10703,33,20,2783.7400000000002,2,1,1,4,Hibernating,2,0
10704,3,20,2580.48,5,1,1,7,New Customers,3,0
10705,24,30,5372.79,3,5,5,13,Loyal Customers,5,0
10706,16,26,3350.0,4,4,2,10,Champions,3,0
10707,64,21,3320.4,1,2,2,5,Hibernating,1,0
10708,28,23,4681.39,3,2,4,9,Potential Loyalists,0,0
10709,12,25,4310.53,4,3,4,11,Loyal Customers,0,0
10710,51,15,3088.37,1,1,2,4,Hibernating,2,0
10711,31,34,6568.3099999999995,2,5,5,12,At-Risk,5,0
10712,18,20,3965.54,3,1,3,7,Potential Loyalists,3,0
10713,17,26,3763.75,4,4,3,11,Champions,0,0
10714,52,24,4459.95,1,3,4,8,At-Risk,1,0
10715,29,30,5527.42,3,5,5,13,Loyal Customers,5,0
10716,38,23,3532.68,2,2,3,7,Hibernating,3,0
10717,78,25,4214.04,1,3,4,8,At-Risk,1,0
10718,52,20,3238.4500000000003,1,1,2,4,Hibernating,2,0
10719,1,22,3218.05,5,2,2,9,New Customers,3,0
10720,10,34,3930.54,4,5,3,12,Champions,0,0
10721,10,18,2263.0099999999998,4,1,1,6,New Customers,2,0
10722,65,22,3238.98,1,2,2,5,Hibernating,1,0
10723,4,29,6773.8,5,5,5,15,Champions,5,0
10724,33,16,2416.91,2,1,1,4,Hibernating,2,0
10725,46,18,2978.15,2,1,2,5,Hibernating,2,0
10726,57,22,3285.65,1,2,2,5,Hibernating,1,0
10727,43,19,2756.1,2,1,1,4,Hibernating,2,0
10728,35,20,2332.29,2,1,1,4,Hibernating,2,0
10729,53,18,3456.13,1,1,2,4,Hibernating,2,0
10730,2,21,2678.77,5,2,1,8,New Customers,3,0
10731,10,31,4398.95,4,5,4,13,Champions,0,0
10732,2,26,4887.83,5,4,5,14,Champions,0,0
10733,4,18,2728.86,5,1,1,7,New Customers,2,0
10734,46,22,4859.29,2,2,5,9,Hibernating,1,0
10735,26,25,3440.67,3,3,2,8,Loyal Customers,3,0
10736,28,18,2497.85,3,1,1,5,Potential Loyalists,2,0
10737,1,27,4326.68,5,4,4,13,Champions,0,0
10738,3,26,2882.14,5,4,1,10,Champions,3,0
10739,3,24,5627.61,5,3,5,13,Loyal Customers,0,0
10740,21,23,3971.19,3,2,3,8,Potential Loyalists,3,0
10741,10,25,4296.61,4,3,4,11,Loyal Customers,0,0
10742,31,29,5251.5,2,5,5,12,At-Risk,5,0
10743,70,20,2528.75,1,1,1,3,Hibernating,2,0
10744,29,15,1949.72,3,1,1,5,Potential Loyalists,2,0
10745,107,20,2190.14,1,1,1,3,Hibernating,4,1
10746,49,35,7908.9400000000005,2,5,5,12,At-Risk,5,0
10747,1,26,4157.47,5,4,4,13,Champions,0,0
10748,10,28,4360.8,4,4,4,12,Champions,0,0
10749,11,21,2689.05,4,2,1,7,New Customers,3,0
10750,36,24,3049.81,2,3,2,7,At-Risk,3,0
10751,7,30,5837.32,5,5,5,15,Champions,5,0
10752,70,20,3072.62,1,1,2,4,Hibernating,1,0
10753,27,26,3525.56,3,4,2,9,Loyal Customers,3,0
10754,25,33,4428.67,3,5,4,12,Loyal Customers,5,0
10755,8,25,4306.43,5,3,4,12,Loyal Customers,0,0
10756,55,25,4451.56,1,3,4,8,At-Risk,1,0
10757,18,23,3445.99,3,2,2,7,Potential Loyalists,3,0
10758,30,15,1300.1399999999999,2,1,1,4,Hibernating,2,0
10759,52,17,2260.59,1,1,1,3,Hibernating,2,0
10760,2,23,4368.4800000000005,5,2,4,11,New Customers,0,0
10761,47,20,3395.73,2,1,2,5,Hibernating,2,0
10762,48,19,3728.9900000000002,2,1,3,6,Hibernating,2,0
10763,67,25,2991.85,1,3,2,6,At-Risk,1,0
10764,138,23,3695.69,1,2,3,6,Hibernating,4,1
10765,82,18,2847.63,1,1,1,3,Hibernating,4,0
10766,35,31,4929.56,2,5,5,12,At-Risk,5,0
10767,76,29,5260.54,1,5,5,11,At-Risk,1,0
10768,59,19,2791.4700000000003,1,1,1,3,Hibernating,2,0
10769,4,25,5554.45,5,3,5,13,Loyal Customers,0,0
10770,46,23,3431.39,2,2,2,6,Hibernating,1,0
10771,10,26,5348.43,4,4,5,13,Champions,0,0
10772,12,27,3078.86,4,4,2,10,Champions,3,0
10773,25,16,1725.98,3,1,1,5,Potential Loyalists,2,0
10774,2,34,6923.92,5,5,5,15,Champions,5,0
10775,23,22,3224.0499999999997,3,2,2,7,Potential Loyalists,3,0
10776,33,25,3640.72,2,3,3,8,At-Risk,3,0
10777,66,24,3176.98,1,3,2,6,At-Risk,1,0
10778,123,28,3734.52,1,4,3,8,At-Risk,4,1
10779,20,17,3955.82,3,1,3,7,Potential Loyalists,3,0
10780,13,18,2888.55,4,1,1,6,New Customers,2,0
10781,3,25,4873.78,5,3,5,13,Loyal Customers,0,0
10782,63,28,3996.03,1,4,3,8,At-Risk,1,0
10783,1,26,4477.32,5,4,4,13,Champions,0,0
10784,51,24,4848.57,1,3,5,9,At-Risk,1,0
10785,88,29,4206.12,1,5,4,10,At-Risk,1,0
10786,63,25,3823.76,1,3,3,7,At-Risk,1,0
10787,55,30,3740.36,1,5,3,9,At-Risk,1,0
10788,25,16,2005.92,3,1,1,5,Potential Loyalists,2,0
10789,58,26,3025.08,1,4,2,7,At-Risk,1,0
10790,105,18,2734.12,1,1,1,3,Hibernating,4,1
10791,23,23,3085.26,3,2,2,7,Potential Loyalists,3,0
10792,18,29,5442.94,3,5,5,13,Loyal Customers,5,0
10793,51,30,4438.12,1,5,4,10,At-Risk,1,0
10794,116,17,3026.15,1,1,2,4,Hibernating,4,1
10795,8,31,6057.16,5,5,5,15,Champions,5,0
10796,37,20,2867.94,2,1,1,4,Hibernating,2,0
10797,38,21,2474.1,2,2,1,5,Hibernating,2,0
10798,65,27,3042.3,1,4,2,7,At-Risk,1,0
10799,29,16,3036.6,3,1,2,6,Potential Loyalists,2,0
10800,2,25,3676.18,5,3,3,11,Loyal Customers,3,0
10801,32,23,3328.51,2,2,2,6,Hibernating,3,0
10802,42,28,4544.6,2,4,4,10,At-Risk,0,0
10803,42,22,4367.43,2,2,4,8,Hibernating,1,0
10804,12,28,4183.77,4,4,4,12,Champions,0,0
10805,10,31,4672.900000000001,4,5,4,13,Champions,0,0
10806,25,23,3687.29,3,2,3,8,Potential Loyalists,3,0
10807,59,25,3903.06,1,3,3,7,At-Risk,1,0
10808,27,27,4433.14,3,4,4,11,Loyal Customers,0,0
10809,10,27,4192.73,4,4,4,12,Champions,0,0
10810,34,23,3178.28,2,2,2,6,Hibernating,3,0
10811,53,25,3974.1400000000003,1,3,3,7,At-Risk,1,0
10812,38,20,3249.08,2,1,2,5,Hibernating,2,0
10813,5,24,2898.22,5,3,1,9,Loyal Customers,3,0
10814,7,25,6382.33,5,3,5,13,Loyal Customers,5,0
10815,61,25,4202.6900000000005,1,3,4,8,At-Risk,1,0
10816,1,27,3217.75,5,4,2,11,Champions,3,0
10817,6,22,4958.01,5,2,5,12,New Customers,0,0
10818,56,25,3057.21,1,3,2,6,At-Risk,1,0
10819,79,27,4555.75,1,4,4,9,At-Risk,1,0
10820,49,31,4736.72,2,5,4,11,At-Risk,5,0
10821,14,33,5642.85,4,5,5,14,Champions,5,0
10822,15,29,4729.3,4,5,4,13,Champions,0,0
10823,37,26,4534.5599999999995,2,4,4,10,At-Risk,0,0
10824,20,12,1291.14,3,1,1,5,Potential Loyalists,2,0
10825,20,26,3598.17,3,4,3,10,Loyal Customers,0,0
10826,18,31,5264.04,3,5,5,13,Loyal Customers,5,0
10827,12,16,2237.81,4,1,1,6,New Customers,2,0
10828,93,34,5704.75,1,5,5,11,At-Risk,5,1
10829,37,24,3411.37,2,3,2,7,At-Risk,3,0
10830,9,23,2498.2,4,2,1,7,New Customers,3,0
10831,25,30,4700.12,3,5,4,12,Loyal Customers,0,0
10832,17,26,2414.22,4,4,1,9,Champions,3,0
10833,41,23,2744.98,2,2,1,5,Hibernating,3,0
10834,14,24,3557.35,4,3,3,10,Loyal Customers,3,0
10835,10,24,3896.41,4,3,3,10,Loyal Customers,3,0
10836,11,21,3766.2599999999998,4,2,3,9,New Customers,3,0
10837,11,25,3950.42,4,3,3,10,Loyal Customers,0,0
10838,54,32,6198.34,1,5,5,11,At-Risk,5,0
10839,27,21,2605.7200000000003,3,2,1,6,Potential Loyalists,2,0
10840,11,37,6795.58,4,5,5,14,Champions,5,0
10841,7,40,7323.26,5,5,5,15,Champions,5,0
10842,8,24,4511.25,5,3,4,12,Loyal Customers,0,0
10843,13,25,3035.63,4,3,2,9,Loyal Customers,3,0
10844,1,26,5067.15,5,4,5,14,Champions,0,0
10845,14,25,3739.63,4,3,3,10,Loyal Customers,3,0
10846,3,27,3223.98,5,4,2,11,Champions,3,0
10847,17,21,2750.23,4,2,1,7,New Customers,3,0
10848,13,25,4321.349999999999,4,3,4,11,Loyal Customers,0,0
10849,24,21,3429.3599999999997,3,2,2,7,Potential Loyalists,3,0
10850,14,29,4173.49,4,5,4,13,Champions,0,0
10851,17,24,3722.13,4,3,3,10,Loyal Customers,3,0
10852,23,26,4662.95,3,4,4,11,Loyal Customers,0,0
10853,17,29,5873.22,4,5,5,14,Champions,5,0
10854,60,28,4158.46,1,4,4,9,At-Risk,1,0
10855,11,24,4976.26,4,3,5,12,Loyal Customers,0,0
10856,74,19,2798.58,1,1,1,3,Hibernating,2,0
10857,48,24,4747.64,2,3,4,9,At-Risk,1,0
10858,39,26,3000.0499999999997,2,4,2,8,At-Risk,1,0
10859,2,27,5225.32,5,4,5,14,Champions,0,0
10860,44,22,3742.1499999999996,2,2,3,7,Hibernating,1,0
10861,41,23,4269.97,2,2,4,8,Hibernating,1,0
10862,106,23,3003.5,1,2,2,5,Hibernating,4,1
10863,3,24,4175.32,5,3,4,12,Loyal Customers,0,0
10864,1,30,5036.17,5,5,5,15,Champions,5,0
10865,7,27,4699.45,5,4,4,13,Champions,0,0
10866,14,24,4635.93,4,3,4,11,Loyal Customers,0,0
10867,24,31,4412.57,3,5,4,12,Loyal Customers,0,0
10868,43,29,3898.46,2,5,3,10,At-Risk,1,0
10869,12,20,2996.48,4,1,2,7,New Customers,3,0
10870,9,30,5620.94,4,5,5,14,Champions,5,0
10871,72,27,4259.83,1,4,4,9,At-Risk,1,0
10872,146,24,4274.0,1,3,4,8,At-Risk,4,1
10873,56,27,4025.5299999999997,1,4,3,8,At-Risk,1,0
10874,6,17,2345.85,5,1,1,7,New Customers,2,0
10875,148,20,3057.08,1,1,2,4,Hibernating,4,1
10876,8,30,4285.73,5,5,4,14,Champions,0,0
10877,95,22,3019.16,1,2,2,5,Hibernating,4,1
10878,2,22,4540.35,5,2,4,11,New Customers,0,0
10879,15,29,5939.39,4,5,5,14,Champions,5,0
10880,34,37,6618.55,2,5,5,12,At-Risk,5,0
10881,7,25,3542.49,5,3,3,11,Loyal Customers,3,0
10882,93,18,1903.66,1,1,1,3,Hibernating,4,1
10883,36,26,4298.63,2,4,4,10,At-Risk,0,0
10884,12,21,3228.1,4,2,2,8,New Customers,3,0
10885,44,22,3271.85,2,2,2,6,Hibernating,1,0
10886,20,21,3013.61,3,2,2,7,Potential Loyalists,3,0
10887,11,27,5441.65,4,4,5,13,Champions,0,0
10888,66,29,4979.26,1,5,5,11,At-Risk,1,0
10889,95,27,3484.7,1,4,2,7,At-Risk,1,1
10890,3,34,5475.28,5,5,5,15,Champions,5,0
10891,39,15,3422.09,2,1,2,5,Hibernating,2,0
10892,4,31,5811.35,5,5,5,15,Champions,5,0
10893,54,28,4722.67,1,4,4,9,At-Risk,1,0
10894,98,26,4509.06,1,4,4,9,At-Risk,1,1
10895,2,22,3065.73,5,2,2,9,New Customers,3,0
10896,19,27,4297.150000000001,3,4,4,11,Loyal Customers,0,0
10897,11,25,3430.75,4,3,2,9,Loyal Customers,3,0
10898,17,26,3481.74,4,4,2,10,Champions,3,0
10899,22,28,5242.72,3,4,5,12,Loyal Customers,0,0
10900,7,22,3341.18,5,2,2,9,New Customers,3,0
10901,4,27,5753.02,5,4,5,14,Champions,5,0
10902,3,28,5630.84,5,4,5,14,Champions,5,0
10903,10,25,4025.96,4,3,3,10,Loyal Customers,0,0
10904,51,21,4488.77,1,2,4,7,Hibernating,1,0
10905,14,27,3876.0299999999997,4,4,3,11,Champions,0,0
10906,20,21,2389.54,3,2,1,6,Potential Loyalists,2,0
10907,32,29,6277.35,2,5,5,12,At-Risk,5,0
10908,14,25,4737.74,4,3,4,11,Loyal Customers,0,0
