CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,Churned,ChurnProb,ChurnRisk
10313,1,29,3422.9700000000003,5,5,2,12,Champions,0,0,2.054780142953053e-06,Low
10314,14,24,4241.68,4,3,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
10315,12,21,2968.42,4,2,2,8,New Customers,3,0,2.054780142953053e-06,Low
10316,75,24,4346.44,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
10317,12,18,1517.01,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
10318,11,33,5314.02,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10319,26,24,4083.5,3,3,4,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10320,74,26,3231.58,1,4,2,7,At-Risk,1,0,2.054780142953053e-06,Low
10321,11,28,3186.36,4,4,2,10,Champions,0,0,2.054780142953053e-06,Low
10322,66,20,1781.05,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
10323,40,25,6015.5,2,3,5,10,At-Risk,5,0,2.054780142953053e-06,Low
10324,7,30,4249.78,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
10325,61,25,5147.77,1,3,5,9,At-Risk,1,0,2.054780142953053e-06,Low
10326,19,28,4555.7300000000005,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
10327,7,21,2675.6,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
10328,11,32,5346.43,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10329,23,15,2555.86,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10330,52,18,2481.22,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
10331,2,31,4259.44,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
10332,6,27,6034.9800000000005,5,4,5,14,Champions,5,0,2.054780142953053e-06,Low
10333,52,21,3681.24,1,2,3,6,Hibernating,1,0,2.054780142953053e-06,Low
10334,31,32,6067.85,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
10335,37,33,6119.63,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
10336,9,20,2338.15,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
10337,65,14,2550.26,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
10338,62,19,3438.88,1,1,2,4,Hibernating,1,0,2.054780142953053e-06,Low
10339,17,30,4673.38,4,5,4,13,Champions,0,0,2.054780142953053e-06,Low
10340,21,22,2482.39,3,2,1,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
10341,38,23,3263.29,2,2,2,6,Hibernating,3,0,2.054780142953053e-06,Low
10342,47,31,4701.64,2,5,4,11,At-Risk,5,0,2.054780142953053e-06,Low
10343,70,28,4568.34,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
10344,8,18,2414.19,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
10345,17,27,3566.85,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
10346,11,35,8353.97,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10347,10,25,3978.5,4,3,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10348,1,26,3775.19,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
10349,41,27,2999.01,2,4,2,8,At-Risk,1,0,2.054780142953053e-06,Low
10350,8,27,5191.89,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
10351,7,23,3294.25,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
10352,3,22,3714.98,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
10353,17,25,3983.76,4,3,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10354,6,21,2633.68,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
10355,6,26,3638.83,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
10356,11,26,3845.18,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
10357,11,28,5051.36,4,4,5,13,Champions,0,0,2.054780142953053e-06,Low
10358,22,19,2870.1,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10359,15,25,4200.59,4,3,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
10360,29,28,5286.32,3,4,5,12,Loyal Customers,5,0,2.054780142953053e-06,Low
10361,7,30,4129.01,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
10362,48,22,2803.66,2,2,1,5,Hibernating,2,0,2.054780142953053e-06,Low
10363,45,26,3491.26,2,4,2,8,At-Risk,1,0,2.054780142953053e-06,Low
10364,22,17,2637.28,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10365,65,23,2057.02,1,2,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10366,30,32,5271.59,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
10367,5,25,4762.02,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10368,32,27,3972.3,2,4,3,9,At-Risk,0,0,2.054780142953053e-06,Low
10369,22,25,4273.1,3,3,4,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10370,25,33,5658.52,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10371,7,24,3541.99,5,3,3,11,Loyal Customers,3,0,2.054780142953053e-06,Low
10372,12,24,2485.3,4,3,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
10373,24,27,5562.51,3,4,5,12,Loyal Customers,5,0,2.054780142953053e-06,Low
10374,30,23,3534.72,2,2,3,7,Hibernating,3,0,2.054780142953053e-06,Low
10375,12,31,3837.29,4,5,3,12,Champions,0,0,2.054780142953053e-06,Low
10376,97,23,4764.53,1,2,4,7,Hibernating,1,1,0.999960475843155,High
10377,1,30,5592.6,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10378,28,27,4116.39,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
10379,8,21,5762.01,5,2,5,12,New Customers,0,0,2.054780142953053e-06,Low
10380,93,24,2920.19,1,3,1,5,At-Risk,4,1,0.999960475843155,High
10381,2,17,2223.77,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
10382,187,16,2610.51,1,1,1,3,Hibernating,4,1,0.999960475843155,High
10383,16,38,5245.21,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10384,15,24,4006.1,4,3,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10385,24,20,3536.29,3,1,3,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10386,3,24,2976.0,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
10387,9,30,4137.93,4,5,4,13,Champions,0,0,2.054780142953053e-06,Low
10388,23,22,3304.4,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10389,7,22,3027.91,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
10390,1,18,2911.83,5,1,1,7,New Customers,3,0,2.054780142953053e-06,Low
10391,66,25,3916.08,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
10392,1,26,3350.66,5,4,2,11,Champions,3,0,2.054780142953053e-06,Low
10393,63,20,3173.55,1,1,2,4,Hibernating,1,0,2.054780142953053e-06,Low
10394,30,22,4758.55,2,2,4,8,Hibernating,0,0,2.054780142953053e-06,Low
10395,27,23,3487.86,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10396,3,24,3801.99,5,3,3,11,Loyal Customers,3,0,2.054780142953053e-06,Low
10397,13,24,4964.58,4,3,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10398,7,21,3037.51,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
10399,8,22,3107.82,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
10400,26,19,6070.55,3,1,5,9,Potential Loyalists,0,0,2.054780142953053e-06,Low
10401,2,27,5486.91,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
10402,46,24,4797.42,2,3,4,9,At-Risk,1,0,2.054780142953053e-06,Low
10403,36,27,4548.08,2,4,4,10,At-Risk,0,0,2.054780142953053e-06,Low
10404,250,24,3388.53,1,3,2,6,At-Risk,4,1,0.999960475843155,High
10405,20,25,3771.81,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
10406,48,20,2768.04,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10407,39,20,2952.81,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
10408,50,37,7572.519999999999,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
10409,25,19,3841.62,3,1,3,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10410,6,17,3927.33,5,1,3,9,New Customers,3,0,2.054780142953053e-06,Low
10411,6,17,2067.57,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
10412,61,22,3974.59,1,2,3,6,Hibernating,1,0,2.054780142953053e-06,Low
10413,73,11,2244.8,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
10414,43,20,3835.29,2,1,3,6,Hibernating,1,0,2.054780142953053e-06,Low
10415,28,17,2806.77,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10416,18,27,3691.64,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10417,23,27,4450.51,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
10418,4,23,3802.62,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
10419,31,19,1730.99,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10420,2,25,5173.76,5,3,5,13,Loyal Customers,0,0,2.054780142953053e-06,Low
10421,32,17,2603.35,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10422,14,34,3768.93,4,5,3,12,Champions,0,0,2.054780142953053e-06,Low
10423,18,20,2750.34,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10424,41,19,2465.77,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10425,11,30,5079.91,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10426,16,25,2566.42,4,3,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
10427,25,26,2895.32,3,4,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
10428,27,20,3022.49,3,1,2,6,Potential Loyalists,2,0,2.054780142953053e-06,Low
10429,38,18,3392.64,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
10430,17,24,5028.83,4,3,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10431,73,23,4084.67,1,2,4,7,Hibernating,1,0,2.054780142953053e-06,Low
10432,63,23,4621.74,1,2,4,7,Hibernating,1,0,2.054780142953053e-06,Low
10433,75,26,4947.16,1,4,5,10,At-Risk,1,0,2.054780142953053e-06,Low
10434,1,35,5272.4,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10435,9,15,2389.46,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
10436,53,31,6246.54,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
10437,11,29,6027.81,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10438,13,20,4658.24,4,1,4,9,New Customers,3,0,2.054780142953053e-06,Low
10439,16,28,5327.47,4,4,5,13,Champions,5,0,2.054780142953053e-06,Low
10440,62,23,3426.52,1,2,2,5,Hibernating,1,0,2.054780142953053e-06,Low
10441,37,23,3886.13,2,2,3,7,Hibernating,1,0,2.054780142953053e-06,Low
10442,27,25,2650.6600000000003,3,3,1,7,Loyal Customers,3,0,2.054780142953053e-06,Low
10443,23,28,4388.22,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
10444,49,18,2474.28,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10445,65,26,4067.17,1,4,3,8,At-Risk,1,0,2.054780142953053e-06,Low
10446,48,22,3260.42,2,2,2,6,Hibernating,1,0,2.054780142953053e-06,Low
10447,49,13,1611.58,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10448,46,18,2478.78,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10449,35,25,3481.51,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
10450,13,26,3816.62,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
10451,23,21,2857.84,3,2,1,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
10452,16,22,5110.6,4,2,5,11,New Customers,0,0,2.054780142953053e-06,Low
10453,6,25,4459.71,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10454,6,26,4304.889999999999,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
10455,19,20,3153.07,3,1,2,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
10456,26,20,3942.34,3,1,3,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10457,11,22,3725.85,4,2,3,9,New Customers,3,0,2.054780142953053e-06,Low
10458,14,22,4399.57,4,2,4,10,New Customers,3,0,2.054780142953053e-06,Low
10459,27,30,5236.1900000000005,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10460,36,22,4437.42,2,2,4,8,Hibernating,1,0,2.054780142953053e-06,Low
10461,14,21,3994.28,4,2,3,9,New Customers,3,0,2.054780142953053e-06,Low
10462,2,30,4399.97,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
10463,20,26,5079.88,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10464,36,20,2266.92,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10465,28,20,2456.75,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10466,28,31,4993.55,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10467,2,27,3924.79,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
10468,6,32,4248.02,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
10469,54,21,3067.0,1,2,2,5,Hibernating,2,0,2.054780142953053e-06,Low
10470,31,29,4143.28,2,5,4,11,At-Risk,0,0,2.054780142953053e-06,Low
10471,41,23,3475.93,2,2,2,6,Hibernating,1,0,2.054780142953053e-06,Low
10472,11,38,4167.31,4,5,4,13,Champions,5,0,2.054780142953053e-06,Low
10473,67,17,2811.65,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
10474,4,27,5900.08,5,4,5,14,Champions,5,0,2.054780142953053e-06,Low
10475,4,31,3527.33,5,5,2,12,Champions,0,0,2.054780142953053e-06,Low
10476,19,24,4197.08,3,3,4,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10477,6,18,2682.2,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
10478,9,27,4328.16,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
10479,4,22,4209.610000000001,5,2,4,11,New Customers,3,0,2.054780142953053e-06,Low
10480,2,24,3400.06,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
10481,10,21,3662.39,4,2,3,9,New Customers,3,0,2.054780142953053e-06,Low
10482,3,32,5160.74,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10483,16,38,6302.389999999999,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10484,1,21,2840.68,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
10485,21,31,5109.79,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10486,14,29,6073.6,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10487,21,24,2984.86,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
10488,9,22,4394.06,4,2,4,10,New Customers,3,0,2.054780142953053e-06,Low
10489,26,25,5308.52,3,3,5,11,Loyal Customers,0,0,2.054780142953053e-06,Low
10490,9,19,2701.11,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
10491,17,21,2935.13,4,2,1,7,New Customers,3,0,2.054780142953053e-06,Low
10492,49,27,4515.07,2,4,4,10,At-Risk,1,0,2.054780142953053e-06,Low
10493,8,20,3628.9,5,1,3,9,New Customers,3,0,2.054780142953053e-06,Low
10494,53,16,2522.34,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
10495,47,21,1972.43,2,2,1,5,Hibernating,2,0,2.054780142953053e-06,Low
10496,30,21,3249.71,2,2,2,6,Hibernating,3,0,2.054780142953053e-06,Low
10497,1,25,4454.51,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10498,25,23,5105.36,3,2,5,10,Potential Loyalists,0,0,2.054780142953053e-06,Low
10499,20,36,5560.87,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10500,32,30,5379.4,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
10501,35,31,4047.51,2,5,3,10,At-Risk,0,0,2.054780142953053e-06,Low
10502,92,20,2342.42,1,1,1,3,Hibernating,4,1,0.999960475843155,High
10503,55,18,2393.9700000000003,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
10504,22,24,3706.32,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
10505,23,24,2853.95,3,3,1,7,Loyal Customers,3,0,2.054780142953053e-06,Low
10506,15,38,6554.91,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10507,17,19,1777.64,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
10508,26,22,3949.38,3,2,3,8,Potential Loyalists,3,0,2.054780142953053e-06,Low
10509,21,20,2912.31,3,1,1,5,Potential Loyalists,3,0,2.054780142953053e-06,Low
10510,30,18,3275.3,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
10511,11,35,4102.43,4,5,4,13,Champions,5,0,2.054780142953053e-06,Low
10512,56,31,5302.31,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
10513,1,24,2904.63,5,3,1,9,Loyal Customers,3,0,2.054780142953053e-06,Low
10514,16,30,4788.4,4,5,4,13,Champions,0,0,2.054780142953053e-06,Low
10515,11,28,3960.14,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
10516,13,24,5440.66,4,3,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10517,16,28,4899.28,4,4,5,13,Champions,0,0,2.054780142953053e-06,Low
10518,6,25,3437.7,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
10519,10,24,3327.91,4,3,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
10520,2,29,5218.73,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10521,22,21,3120.3,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10522,120,19,3393.88,1,1,2,4,Hibernating,4,1,0.999960475843155,High
10523,5,32,6125.75,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10524,77,27,4259.61,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
10525,29,36,5935.79,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10526,5,23,3781.34,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
10527,52,29,3711.67,1,5,3,9,At-Risk,1,0,2.054780142953053e-06,Low
10528,29,27,3752.31,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10529,2,30,4290.63,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
10530,8,24,2657.43,5,3,1,9,Loyal Customers,3,0,2.054780142953053e-06,Low
10531,31,25,2683.63,2,3,1,6,At-Risk,3,0,2.054780142953053e-06,Low
10532,9,30,4563.89,4,5,4,13,Champions,0,0,2.054780142953053e-06,Low
10533,18,23,3282.73,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10534,22,28,4881.02,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10535,30,35,5321.39,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
10536,57,27,3126.14,1,4,2,7,At-Risk,1,0,2.054780142953053e-06,Low
10537,3,32,5717.45,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10538,63,25,4620.12,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
10539,12,30,6024.19,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10540,70,29,4217.01,1,5,4,10,At-Risk,1,0,2.054780142953053e-06,Low
10541,47,23,3516.14,2,2,2,6,Hibernating,1,0,2.054780142953053e-06,Low
10542,38,30,3952.19,2,5,3,10,At-Risk,0,0,2.054780142953053e-06,Low
10543,35,25,3063.12,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
10544,32,17,4056.98,2,1,3,6,Hibernating,3,0,2.054780142953053e-06,Low
10545,8,28,4893.26,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
10546,15,18,3796.57,4,1,3,8,New Customers,3,0,2.054780142953053e-06,Low
10547,53,25,3742.75,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
10548,2,32,6631.52,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10549,15,18,3320.53,4,1,2,7,New Customers,3,0,2.054780142953053e-06,Low
10550,7,28,4121.02,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
10551,18,24,4007.6,3,3,3,9,Loyal Customers,0,0,2.054780142953053e-06,Low
10552,2,21,3176.84,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
10553,9,24,4926.39,4,3,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10554,46,16,2892.38,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10555,77,17,3106.77,1,1,2,4,Hibernating,4,0,2.054780142953053e-06,Low
10556,25,16,2426.42,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10557,18,27,3932.98,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10558,11,29,7143.38,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
10559,11,17,3326.38,4,1,2,7,New Customers,2,0,2.054780142953053e-06,Low
10560,19,24,2974.91,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
10561,1,20,3755.35,5,1,3,9,New Customers,3,0,2.054780142953053e-06,Low
10562,7,21,3574.7,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
10563,8,27,5747.05,5,4,5,14,Champions,5,0,2.054780142953053e-06,Low
10564,24,33,4810.32,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10565,29,22,3504.35,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10566,60,23,2886.39,1,2,1,4,Hibernating,1,0,2.054780142953053e-06,Low
10567,4,23,4275.4400000000005,5,2,4,11,New Customers,0,0,2.054780142953053e-06,Low
10568,8,27,3708.42,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
10569,79,19,3417.7,1,1,2,4,Hibernating,4,0,2.054780142953053e-06,Low
10570,37,27,3863.36,2,4,3,9,At-Risk,0,0,2.054780142953053e-06,Low
10571,41,36,5787.21,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
10572,6,21,4000.19,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
10573,8,26,4398.64,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
10574,45,24,3761.88,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
10575,9,23,4324.1900000000005,4,2,4,10,New Customers,0,0,2.054780142953053e-06,Low
10576,10,24,3503.76,4,3,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
10577,22,18,2797.94,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10578,49,23,4932.84,2,2,5,9,Hibernating,1,0,2.054780142953053e-06,Low
10579,24,20,4491.47,3,1,4,8,Potential Loyalists,3,0,2.054780142953053e-06,Low
10580,60,20,5204.26,1,1,5,7,Hibernating,1,0,2.054780142953053e-06,Low
10581,13,28,4453.7300000000005,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
10582,39,23,3572.78,2,2,3,7,Hibernating,3,0,2.054780142953053e-06,Low
10583,17,31,4744.2,4,5,4,13,Champions,5,0,2.054780142953053e-06,Low
10584,4,27,5197.87,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
10585,5,23,2903.06,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
10586,10,23,4785.97,4,2,4,10,New Customers,0,0,2.054780142953053e-06,Low
10587,51,21,2975.2200000000003,1,2,2,5,Hibernating,2,0,2.054780142953053e-06,Low
10588,3,26,3798.44,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
10589,22,17,1970.15,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
10590,7,31,6311.14,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10591,39,21,2759.98,2,2,1,5,Hibernating,2,0,2.054780142953053e-06,Low
10592,23,27,3665.78,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10593,28,24,3140.06,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
10594,9,24,2952.45,4,3,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
10595,23,28,6164.93,3,4,5,12,Loyal Customers,5,0,2.054780142953053e-06,Low
10596,7,27,3860.18,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
10597,5,30,5000.9800000000005,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10598,29,27,4486.81,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
10599,31,19,2878.0,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
10600,31,29,4541.26,2,5,4,11,At-Risk,0,0,2.054780142953053e-06,Low
10601,5,29,3131.05,5,5,2,12,Champions,0,0,2.054780142953053e-06,Low
10602,6,19,2926.61,5,1,1,7,New Customers,3,0,2.054780142953053e-06,Low
10603,41,23,3405.61,2,2,2,6,Hibernating,1,0,2.054780142953053e-06,Low
10604,27,29,4593.21,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
10605,36,24,4544.79,2,3,4,9,At-Risk,0,0,2.054780142953053e-06,Low
10606,5,20,2739.84,5,1,1,7,New Customers,3,0,2.054780142953053e-06,Low
10607,11,26,3967.37,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
10608,3,15,2333.76,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
10609,4,33,5500.36,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10610,7,34,5330.96,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
10611,34,22,3869.87,2,2,3,7,Hibernating,3,0,2.054780142953053e-06,Low
10612,8,22,4150.45,5,2,4,11,New Customers,3,0,2.054780142953053e-06,Low
10613,55,27,3930.1,1,4,3,8,At-Risk,1,0,2.054780142953053e-06,Low
10614,81,33,5722.59,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
10615,29,21,3204.1,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
10616,53,22,3089.95,1,2,2,5,Hibernating,1,0,2.054780142953053e-06,Low
10617,21,28,4017.79,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10618,55,19,2269.09,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
10619,22,30,6408.6,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10620,35,25,4470.38,2,3,4,9,At-Risk,0,0,2.054780142953053e-06,Low
10621,2,27,5092.33,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
10622,47,28,4273.56,2,4,4,10,At-Risk,1,0,2.054780142953053e-06,Low
10623,29,40,5730.81,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
10624,194,21,3867.17,1,2,3,6,Hibernating,4,1,0.999960475843155,High
10625,36,29,4483.89,2,5,4,11,At-Risk,0,0,2.054780142953053e-06,Low
10626,25,25,4260.43,3,3,4,10,Loyal Customers,0,0,2.054780142953053e-06,Low
10627,27,26,3023.47,3,4,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
